ID  Nome  Mestre  Regiao  Rank
05671 Crobat Vanessa Hoenn A
02100 Silcoon Rafael Paldea B
02132 Mewtwo Baldochi Kalos C
03545 Golbat Vanessa Hoenn E
08750 Dragonite Melise Kalos E
08903 Vaporeon Rod.Lima Paldea C
02719 Zubat Rod.Lima Alola D
02725 Silcoon Elisa Kanto A
01361 Rattata Philipe Hisui C
05487 Dragonite Vanessa Alola C
09049 Metapod Rod.Lima Galar A
03307 Silcoon Philipe Hoenn C
00432 Squirtle Rafael Hoenn C
00353 Caterpie Baldochi Kanto C
03305 Charizard Minoru Hisui B
05504 Charizard Baldochi Paldea C
03992 Zubat Rafael Hoenn B
07867 Gloom Melise Kanto C
00503 Zubat Minoru Hisui A
04602 Metapod Vanessa Johto E
09778 Mewtwo Philipe Paldea E
06820 Crobat Minoru Alola A
05416 Caterpie Baldochi Hisui B
08908 Zubat Baldochi Unova D
07289 Silcoon Rod.Lima Hoenn A
09582 Gloom Baldochi Paldea A
03477 Silcoon Minoru Unova C
05935 Furret Minoru Alola E
08114 Mewtwo Baldochi Unova B
09298 Charizard Baldochi Paldea E
08245 Vaporeon Baldochi Paldea E
08039 Rattata Baldochi Unova D
07482 Mewtwo Minoru Paldea A
07355 Dragonite Rod.Lima Alola C
00236 Vaporeon Vanessa Unova A
05078 Rattata Elisa Galar C
05191 Furret Philipe Alola B
08779 Furret Minoru Unova B
03359 Crobat Philipe Galar D
07141 Squirtle Philipe Galar B
02389 Pikachu Elisa Alola D
05481 Zubat Rafael Johto B
09315 Vaporeon Rafael Kanto B
08205 Rattata Rafael Galar B
01602 Furret Vanessa Galar B
00774 Gloom Vanessa Paldea B
00781 Metapod Minoru Johto B
01197 Rattata Elisa Johto C
08886 Dragonite Minoru Alola A
00918 Zubat Philipe Alola D
08324 Metapod Vanessa Kalos C
08384 Dragonite Vanessa Hoenn C
06911 Mewtwo Melise Galar E
05211 Charmander Vanessa Hoenn A
00917 Caterpie Rafael Paldea E
00949 Dragonite Melise Hisui A
04369 Caterpie Vanessa Hisui A
09555 Silcoon Philipe Kanto C
06753 Golbat Elisa Hoenn A
01442 Charizard Baldochi Unova B
06915 Zubat Baldochi Sinnoh D
04788 Furret Baldochi Galar E
05240 Squirtle Vanessa Kalos D
09681 Roserade Rod.Lima Hoenn B
00555 Mewtwo Philipe Galar E
03653 Silcoon Vanessa Hisui A
00178 Pikachu Philipe Unova A
03627 Vaporeon Rafael Paldea E
01000 Pikachu Rafael Alola C
02624 Silcoon Vanessa Johto C
02462 Golbat Minoru Johto C
09443 Squirtle Melise Sinnoh A
02934 Mewtwo Vanessa Hoenn C
03797 Crobat Elisa Unova D
07781 Gloom Minoru Kalos E
06132 Golbat Rod.Lima Galar E
08402 Bulbasaur Minoru Unova B
02760 Gloom Minoru Galar C
02120 Bulbasaur Baldochi Alola D
02788 Crobat Rod.Lima Galar B
09564 Pikachu Rod.Lima Kalos A
00722 Furret Vanessa Unova D
02021 Zubat Minoru Galar B
07776 Metapod Elisa Hisui E
08488 Crobat Rafael Galar A
01793 Caterpie Rafael Kanto A
02728 Mewtwo Minoru Johto E
08143 Vaporeon Elisa Johto C
01861 Crobat Rafael Alola A
06523 Zubat Minoru Kalos D
07047 Bulbasaur Philipe Unova D
06563 Furret Rafael Hoenn D
05135 Golbat Rod.Lima Unova D
05358 Vaporeon Rafael Hoenn E
00820 Furret Melise Galar E
06167 Roserade Melise Kanto D
01550 Rattata Minoru Paldea A
06112 Rattata Philipe Galar C
07271 Zubat Rod.Lima Paldea E
04389 Caterpie Rod.Lima Hoenn C
08283 Zubat Minoru Johto C
01096 Zubat Rafael Kanto C
02146 Metapod Melise Sinnoh A
06391 Metapod Baldochi Galar E
00436 Silcoon Minoru Unova C
04766 Squirtle Rafael Alola B
01337 Silcoon Philipe Hisui A
00202 Squirtle Baldochi Hoenn E
08448 Gloom Elisa Sinnoh B
03034 Pikachu Rafael Johto C
07332 Metapod Elisa Hisui A
04178 Zubat Rod.Lima Johto D
08829 Roserade Vanessa Johto E
04453 Silcoon Melise Hoenn C
00046 Vaporeon Philipe Johto C
08865 Roserade Philipe Alola B
09867 Bulbasaur Minoru Galar E
01568 Squirtle Melise Hisui C
06882 Metapod Elisa Alola A
03856 Silcoon Rod.Lima Hoenn C
03936 Gloom Elisa Johto E
07445 Dragonite Rod.Lima Hoenn A
00132 Furret Rafael Hisui E
01981 Furret Minoru Kanto E
03509 Squirtle Rod.Lima Kanto D
09966 Zubat Philipe Hoenn A
08068 Vaporeon Melise Galar D
01621 Caterpie Rod.Lima Alola A
08250 Pikachu Melise Galar A
05789 Dragonite Minoru Galar A
05367 Caterpie Minoru Galar A
04117 Charmander Melise Johto D
01712 Rattata Minoru Hisui E
04250 Golbat Melise Paldea C
00836 Pikachu Baldochi Galar C
09825 Silcoon Elisa Kanto C
07459 Silcoon Vanessa Hoenn E
03650 Mewtwo Rod.Lima Sinnoh B
07354 Mewtwo Minoru Johto D
01020 Caterpie Melise Kanto D
09172 Rattata Baldochi Paldea C
01459 Pikachu Minoru Kalos B
04060 Metapod Baldochi Galar E
04015 Bulbasaur Rod.Lima Johto A
08340 Squirtle Rod.Lima Hoenn B
04482 Squirtle Rafael Kalos C
05105 Caterpie Rafael Unova D
01803 Zubat Melise Unova D
05081 Furret Rafael Galar C
03568 Bulbasaur Melise Kalos A
07085 Roserade Melise Alola D
03867 Crobat Elisa Hoenn E
07773 Roserade Baldochi Kalos D
03871 Caterpie Melise Kalos E
04019 Charizard Rod.Lima Unova A
08251 Squirtle Vanessa Paldea C
08550 Golbat Elisa Galar B
07625 Crobat Melise Hoenn A
07600 Golbat Melise Unova D
04624 Squirtle Melise Alola E
01838 Furret Baldochi Hisui C
09902 Squirtle Philipe Galar A
07927 Mewtwo Philipe Kanto B
06507 Squirtle Minoru Unova D
02280 Silcoon Philipe Kanto A
03715 Pikachu Rod.Lima Paldea D
06746 Rattata Melise Sinnoh C
06383 Gloom Elisa Alola B
09129 Crobat Rafael Alola E
02277 Pikachu Minoru Sinnoh C
01363 Pikachu Philipe Sinnoh E
06758 Charmander Vanessa Galar C
09433 Rattata Rod.Lima Sinnoh B
03062 Caterpie Rod.Lima Galar E
00943 Dragonite Minoru Paldea B
08793 Rattata Minoru Kanto C
05883 Golbat Elisa Kalos E
02703 Crobat Rod.Lima Unova A
07430 Pikachu Elisa Kalos B
05611 Rattata Philipe Hisui B
02758 Charizard Rod.Lima Unova E
08774 Mewtwo Baldochi Sinnoh D
06625 Furret Rafael Kalos B
07977 Crobat Minoru Alola D
09879 Golbat Melise Paldea B
03847 Pikachu Rod.Lima Galar B
03022 Gloom Elisa Hisui E
06568 Zubat Rafael Sinnoh A
02161 Squirtle Rod.Lima Alola D
09013 Gloom Philipe Johto E
00825 Roserade Baldochi Unova C
09324 Charmander Rafael Paldea E
06939 Crobat Philipe Unova A
00472 Dragonite Vanessa Galar B
05768 Crobat Melise Hisui B
02813 Caterpie Elisa Kalos C
00399 Dragonite Rod.Lima Hoenn E
09572 Caterpie Philipe Hoenn E
07045 Bulbasaur Elisa Sinnoh D
07932 Charizard Vanessa Kalos E
06936 Dragonite Melise Alola B
02410 Vaporeon Rod.Lima Johto B
04357 Metapod Philipe Hisui E
07549 Charmander Minoru Sinnoh C
07520 Silcoon Rod.Lima Paldea A
01405 Mewtwo Baldochi Hisui A
04337 Crobat Elisa Unova E
07183 Golbat Rod.Lima Kanto C
04886 Dragonite Rod.Lima Kanto E
07438 Charizard Melise Sinnoh D
08834 Silcoon Philipe Johto A
08702 Golbat Rod.Lima Kanto C
03537 Charizard Melise Hoenn A
04697 Pikachu Melise Kalos A
08029 Vaporeon Baldochi Unova A
09178 Bulbasaur Vanessa Paldea C
00286 Silcoon Elisa Hisui E
02763 Zubat Minoru Hisui B
00095 Rattata Vanessa Hoenn D
07054 Mewtwo Philipe Unova A
09942 Metapod Rod.Lima Galar B
06412 Roserade Baldochi Galar E
06545 Silcoon Minoru Hisui D
01028 Silcoon Philipe Alola B
05133 Rattata Elisa Johto D
05941 Vaporeon Rod.Lima Kanto A
00998 Dragonite Vanessa Galar D
00329 Squirtle Rod.Lima Paldea D
08638 Pikachu Melise Kalos C
03341 Dragonite Philipe Sinnoh A
00514 Furret Melise Johto D
07410 Pikachu Melise Hoenn E
09423 Caterpie Melise Kalos D
09419 Roserade Philipe Unova D
02723 Vaporeon Minoru Kalos B
08366 Gloom Rod.Lima Sinnoh A
00482 Furret Elisa Kalos C
09325 Charmander Melise Hoenn E
06740 Charizard Melise Kalos D
04022 Golbat Elisa Kanto D
01351 Zubat Rod.Lima Alola B
03097 Vaporeon Rod.Lima Paldea D
07883 Rattata Rod.Lima Sinnoh A
08628 Roserade Rod.Lima Galar B
04306 Metapod Philipe Unova C
06399 Vaporeon Elisa Hoenn D
03823 Squirtle Minoru Kanto D
06720 Charmander Minoru Unova A
05396 Squirtle Philipe Hoenn C
02007 Dragonite Minoru Johto A
08041 Zubat Melise Unova A
00176 Metapod Rod.Lima Kanto A
05488 Rattata Melise Sinnoh E
08221 Dragonite Elisa Johto D
09842 Silcoon Elisa Johto D
04865 Zubat Melise Galar B
02616 Metapod Elisa Hoenn A
08117 Caterpie Philipe Hisui A
02978 Gloom Baldochi Johto D
05603 Furret Rafael Alola D
07807 Gloom Elisa Galar B
07869 Metapod Minoru Johto A
02701 Rattata Elisa Paldea C
04702 Gloom Rod.Lima Johto A
04764 Golbat Baldochi Alola D
02546 Rattata Baldochi Paldea C
05619 Rattata Baldochi Sinnoh C
01759 Mewtwo Philipe Hoenn E
09960 Dragonite Baldochi Kanto E
01082 Furret Elisa Kanto E
08270 Dragonite Rod.Lima Sinnoh E
08091 Dragonite Minoru Unova D
06797 Charizard Melise Hoenn E
08209 Roserade Elisa Hisui D
06926 Dragonite Vanessa Sinnoh C
06393 Golbat Melise Hisui E
07165 Caterpie Baldochi Kalos A
02064 Squirtle Elisa Hisui C
04773 Furret Rafael Hisui C
02695 Charizard Vanessa Unova D
07415 Squirtle Melise Johto B
01828 Golbat Vanessa Kanto D
08184 Silcoon Melise Hoenn A
02854 Metapod Melise Johto A
00049 Dragonite Elisa Unova A
06251 Rattata Rod.Lima Unova D
06750 Bulbasaur Minoru Kalos E
02086 Silcoon Rod.Lima Sinnoh E
01829 Crobat Melise Alola C
07337 Zubat Rafael Johto D
09998 Charizard Rafael Hisui C
01581 Vaporeon Elisa Paldea E
04692 Roserade Philipe Unova A
03617 Squirtle Philipe Unova C
00387 Zubat Philipe Galar C
02582 Squirtle Philipe Kalos D
09660 Bulbasaur Elisa Hoenn D
05440 Zubat Rafael Galar C
01964 Metapod Baldochi Hisui B
03906 Charmander Baldochi Alola C
06717 Caterpie Rod.Lima Unova D
01858 Bulbasaur Minoru Kalos B
05698 Charizard Elisa Kanto D
07088 Silcoon Minoru Sinnoh A
03304 Zubat Baldochi Galar C
01213 Silcoon Rod.Lima Galar C
00111 Silcoon Rod.Lima Hoenn A
00900 Furret Melise Unova C
06427 Dragonite Baldochi Hisui A
09104 Gloom Rafael Kanto E
08288 Roserade Philipe Hoenn D
03114 Silcoon Melise Unova C
01139 Charmander Philipe Unova C
09373 Metapod Melise Unova C
06701 Silcoon Rod.Lima Johto E
00420 Metapod Elisa Unova D
05829 Golbat Rod.Lima Johto E
05774 Crobat Vanessa Hisui D
00055 Pikachu Vanessa Kalos A
05643 Bulbasaur Baldochi Unova B
03844 Vaporeon Baldochi Unova E
05414 Charmander Melise Alola B
02387 Caterpie Vanessa Alola B
04256 Zubat Baldochi Sinnoh E
04066 Dragonite Baldochi Kalos C
00242 Metapod Vanessa Unova B
09210 Charizard Vanessa Paldea E
06933 Rattata Melise Hoenn D
03113 Charmander Vanessa Hisui E
07389 Golbat Elisa Hisui C
01619 Golbat Baldochi Johto B
07208 Golbat Baldochi Hisui D
08606 Zubat Rod.Lima Alola B
07800 Bulbasaur Minoru Kalos E
02677 Charmander Philipe Paldea A
05390 Dragonite Rod.Lima Hoenn B
06646 Crobat Rafael Galar B
01596 Zubat Rafael Kanto A
09609 Squirtle Rafael Kalos E
09988 Bulbasaur Vanessa Galar C
00036 Pikachu Vanessa Alola B
06478 Rattata Rafael Paldea E
08012 Crobat Minoru Galar D
00854 Charmander Minoru Hisui E
07513 Pikachu Philipe Johto C
04768 Rattata Baldochi Johto A
08905 Vaporeon Elisa Kanto E
08146 Caterpie Baldochi Paldea E
02184 Zubat Philipe Sinnoh A
02961 Squirtle Minoru Kalos C
05937 Caterpie Rod.Lima Alola E
08019 Zubat Elisa Kalos B
05841 Furret Elisa Paldea E
08232 Roserade Rafael Alola C
03941 Metapod Philipe Kanto A
06077 Mewtwo Elisa Sinnoh B
06985 Charmander Minoru Johto E
09088 Zubat Rafael Hoenn B
00056 Silcoon Rafael Hisui E
01411 Metapod Rafael Galar E
00458 Furret Melise Galar B
04445 Roserade Melise Johto A
06318 Pikachu Vanessa Unova C
09124 Charizard Philipe Unova B
06082 Furret Rafael Hisui C
02542 Metapod Minoru Hisui A
03387 Rattata Rod.Lima Galar D
04693 Crobat Melise Kanto B
02744 Mewtwo Vanessa Galar A
07014 Caterpie Rafael Alola C
07929 Silcoon Minoru Paldea D
07809 Vaporeon Vanessa Unova C
01306 Mewtwo Rafael Johto D
01843 Golbat Rod.Lima Hoenn C
08408 Bulbasaur Baldochi Hisui D
04249 Charmander Vanessa Kanto A
01878 Gloom Rod.Lima Hisui B
09829 Golbat Melise Unova B
00278 Furret Philipe Sinnoh A
01253 Dragonite Elisa Paldea D
01470 Crobat Minoru Paldea C
01032 Mewtwo Minoru Galar D
09948 Furret Minoru Hisui C
01690 Zubat Rafael Paldea C
07821 Rattata Vanessa Kalos B
02770 Vaporeon Elisa Sinnoh C
01950 Mewtwo Elisa Johto D
02395 Golbat Melise Alola E
06828 Zubat Philipe Kalos E
04872 Charizard Elisa Alola B
03574 Bulbasaur Philipe Johto D
06903 Dragonite Vanessa Hisui E
00357 Gloom Melise Galar B
02440 Vaporeon Philipe Kanto D
01436 Crobat Philipe Galar A
03469 Metapod Melise Sinnoh A
01692 Roserade Vanessa Johto E
04319 Mewtwo Rod.Lima Paldea C
07048 Caterpie Philipe Unova B
08126 Furret Vanessa Johto A
00452 Rattata Minoru Sinnoh D
03931 Mewtwo Elisa Alola C
01813 Metapod Vanessa Kalos B
04966 Zubat Philipe Hisui A
00489 Rattata Rafael Unova D
02124 Furret Rafael Paldea B
09496 Furret Elisa Sinnoh D
04610 Golbat Baldochi Kalos D
07077 Zubat Philipe Unova C
00088 Metapod Minoru Kanto C
06020 Silcoon Vanessa Kanto D
01639 Mewtwo Philipe Hisui A
06130 Metapod Baldochi Kanto C
05064 Silcoon Rod.Lima Sinnoh D
02463 Dragonite Vanessa Johto D
05388 Squirtle Minoru Hoenn E
06113 Charizard Vanessa Unova B
02330 Charizard Baldochi Galar B
09608 Mewtwo Rod.Lima Galar D
03444 Rattata Rod.Lima Hisui D
00528 Pikachu Vanessa Hisui A
06030 Squirtle Minoru Unova E
04677 Mewtwo Baldochi Galar B
04973 Vaporeon Vanessa Unova B
09546 Metapod Elisa Unova B
03125 Roserade Melise Kalos D
09488 Charmander Rod.Lima Alola B
08495 Dragonite Elisa Unova C
09040 Furret Philipe Johto B
01057 Charmander Philipe Johto A
02583 Charmander Rafael Unova E
05644 Golbat Vanessa Alola E
05721 Squirtle Elisa Kanto C
02217 Crobat Rod.Lima Kanto E
03289 Metapod Melise Paldea D
09927 Charizard Rafael Galar E
08708 Furret Philipe Johto C
09889 Caterpie Rod.Lima Paldea D
02995 Golbat Vanessa Kanto B
06054 Crobat Rod.Lima Kalos E
07105 Bulbasaur Rod.Lima Unova D
08001 Vaporeon Vanessa Kanto A
03821 Charmander Philipe Galar A
07498 Metapod Minoru Kalos C
03626 Furret Rafael Galar B
04102 Pikachu Melise Kanto A
04904 Golbat Vanessa Hoenn A
04251 Metapod Rafael Johto E
05973 Zubat Philipe Galar B
04936 Charizard Vanessa Paldea A
04427 Metapod Elisa Alola E
09839 Roserade Elisa Paldea D
07349 Silcoon Melise Unova E
05914 Charizard Philipe Johto D
07610 Charmander Vanessa Alola D
01547 Golbat Rafael Johto E
07351 Pikachu Baldochi Galar D
04087 Charizard Melise Paldea A
03256 Charmander Philipe Kalos E
08149 Charmander Rafael Galar D
00791 Dragonite Elisa Unova E
01302 Pikachu Baldochi Galar B
01446 Golbat Philipe Hoenn C
03968 Golbat Vanessa Hisui C
00273 Dragonite Melise Sinnoh A
01116 Silcoon Rafael Paldea B
05997 Gloom Vanessa Hoenn E
05470 Golbat Rod.Lima Johto E
09139 Charmander Melise Alola E
09176 Crobat Elisa Sinnoh A
06798 Rattata Baldochi Paldea C
02698 Vaporeon Vanessa Unova D
08574 Crobat Melise Alola A
05480 Vaporeon Elisa Paldea C
09235 Golbat Minoru Hisui D
04267 Rattata Rafael Hisui A
01884 Charizard Philipe Hisui D
04417 Charmander Rod.Lima Hoenn B
03090 Roserade Philipe Kalos E
09847 Gloom Melise Hoenn E
04295 Metapod Vanessa Hisui C
01689 Squirtle Melise Paldea C
01369 Zubat Elisa Alola B
07952 Pikachu Elisa Sinnoh A
02435 Charmander Baldochi Sinnoh A
09978 Furret Rafael Unova A
01175 Rattata Philipe Hisui A
06092 Rattata Rafael Alola B
02457 Charizard Vanessa Johto C
01443 Gloom Rod.Lima Galar B
00148 Dragonite Rafael Paldea D
03051 Dragonite Vanessa Galar C
03037 Charmander Vanessa Kanto D
02501 Furret Vanessa Paldea C
03985 Golbat Elisa Galar C
05318 Furret Melise Kanto E
03137 Charizard Philipe Sinnoh C
09219 Rattata Rod.Lima Unova B
02129 Roserade Baldochi Hisui E
05169 Metapod Rod.Lima Kanto B
05177 Charmander Elisa Sinnoh C
03319 Vaporeon Melise Sinnoh E
04111 Mewtwo Minoru Hoenn C
07486 Charmander Baldochi Kalos E
01091 Caterpie Vanessa Hisui B
04859 Pikachu Melise Galar B
08690 Furret Rafael Paldea E
00841 Golbat Elisa Unova B
04315 Furret Rod.Lima Kalos C
04171 Rattata Philipe Paldea B
00614 Charizard Elisa Sinnoh B
06660 Pikachu Rod.Lima Galar A
04334 Golbat Minoru Unova B
02254 Gloom Elisa Johto D
01332 Caterpie Vanessa Hisui C
07810 Caterpie Minoru Alola D
04055 Golbat Philipe Kalos C
03843 Gloom Philipe Hisui C
08449 Dragonite Vanessa Kanto D
03422 Crobat Melise Paldea D
07510 Crobat Melise Kalos A
07447 Rattata Minoru Sinnoh A
00364 Bulbasaur Minoru Unova C
05556 Mewtwo Elisa Alola E
09580 Roserade Minoru Alola C
02802 Crobat Minoru Alola C
07407 Caterpie Elisa Kanto B
04667 Roserade Rafael Alola A
03619 Rattata Rod.Lima Johto A
05982 Rattata Minoru Hoenn E
06334 Vaporeon Vanessa Kalos C
00032 Crobat Elisa Hoenn E
05321 Golbat Minoru Kanto E
08795 Furret Baldochi Kanto D
06238 Furret Minoru Kanto D
08016 Metapod Melise Unova E
03892 Golbat Elisa Kanto A
04312 Golbat Baldochi Johto B
07311 Squirtle Minoru Johto A
03958 Furret Elisa Hisui D
05680 Silcoon Philipe Alola B
04730 Charizard Rafael Sinnoh B
05061 Silcoon Philipe Galar B
07225 Golbat Rod.Lima Alola C
04957 Rattata Elisa Alola E
01060 Dragonite Philipe Alola D
03501 Metapod Elisa Galar B
09914 Silcoon Vanessa Hisui C
07577 Metapod Rafael Galar D
01740 Caterpie Elisa Hoenn D
03932 Pikachu Melise Galar A
02931 Pikachu Melise Alola B
03381 Caterpie Melise Alola A
07040 Pikachu Rod.Lima Kanto B
08688 Pikachu Vanessa Paldea A
02819 Crobat Minoru Unova A
03299 Charizard Philipe Kalos D
04227 Dragonite Melise Johto B
00606 Crobat Baldochi Unova D
03905 Silcoon Melise Unova B
03640 Pikachu Rod.Lima Alola E
05278 Pikachu Vanessa Paldea B
07233 Silcoon Baldochi Hisui C
05279 Vaporeon Baldochi Paldea C
08548 Crobat Elisa Sinnoh A
04622 Zubat Rod.Lima Johto D
01069 Rattata Philipe Hisui B
02535 Bulbasaur Baldochi Hisui B
07996 Golbat Minoru Hoenn C
08552 Dragonite Vanessa Kalos E
01014 Bulbasaur Baldochi Kanto A
02601 Charizard Minoru Paldea C
01449 Furret Philipe Galar E
06650 Crobat Baldochi Hisui A
00333 Silcoon Elisa Paldea A
05113 Mewtwo Philipe Kanto C
06170 Metapod Philipe Sinnoh D
09899 Roserade Baldochi Kanto D
00530 Gloom Elisa Hisui A
05980 Dragonite Baldochi Hoenn B
06083 Crobat Melise Johto C
02229 Zubat Vanessa Kanto B
01489 Caterpie Vanessa Hoenn B
09601 Vaporeon Minoru Unova D
07573 Rattata Minoru Paldea C
00334 Zubat Baldochi Johto B
05596 Metapod Melise Sinnoh E
07381 Golbat Baldochi Alola C
04662 Charmander Baldochi Johto E
03135 Zubat Baldochi Sinnoh E
09438 Rattata Melise Kanto C
01344 Vaporeon Rod.Lima Galar D
03816 Dragonite Rafael Sinnoh E
08667 Pikachu Baldochi Galar B
03851 Charmander Vanessa Paldea E
01521 Pikachu Minoru Alola E
00829 Roserade Minoru Sinnoh B
06456 Gloom Minoru Hoenn E
05609 Charmander Philipe Sinnoh E
03658 Pikachu Minoru Alola D
09351 Furret Melise Hisui E
08386 Vaporeon Baldochi Hisui A
00910 Charmander Vanessa Sinnoh C
09542 Crobat Elisa Galar B
01626 Zubat Rod.Lima Hoenn A
08970 Charizard Rafael Galar C
02020 Dragonite Melise Johto C
06904 Metapod Rod.Lima Hoenn B
08742 Rattata Minoru Sinnoh A
08108 Bulbasaur Elisa Hisui B
03909 Bulbasaur Philipe Kanto B
04536 Charmander Vanessa Kanto B
09345 Vaporeon Philipe Kalos C
01494 Furret Rod.Lima Sinnoh D
06521 Metapod Rafael Johto A
05389 Metapod Elisa Galar C
02270 Furret Philipe Galar A
01473 Crobat Philipe Kanto C
00573 Squirtle Elisa Galar D
00029 Metapod Melise Kalos D
00536 Charmander Philipe Hoenn C
03380 Metapod Vanessa Hisui A
09127 Zubat Minoru Galar B
03746 Pikachu Elisa Kalos B
02814 Mewtwo Philipe Sinnoh B
08860 Rattata Minoru Galar B
01151 Silcoon Vanessa Kalos A
06858 Mewtwo Elisa Kalos C
08128 Pikachu Rod.Lima Paldea D
09057 Zubat Rod.Lima Alola E
01426 Dragonite Minoru Johto E
05604 Charizard Rod.Lima Alola B
01484 Vaporeon Minoru Galar B
02344 Furret Elisa Alola E
01594 Furret Vanessa Paldea E
01102 Roserade Vanessa Unova E
01984 Rattata Minoru Hisui C
05324 Bulbasaur Vanessa Sinnoh C
04657 Golbat Rafael Alola A
00002 Dragonite Vanessa Hisui B
08054 Charizard Philipe Hoenn D
03801 Charizard Elisa Hoenn D
05420 Golbat Rod.Lima Kalos D
03898 Roserade Philipe Kanto D
07524 Metapod Rod.Lima Kanto B
05747 Silcoon Melise Hoenn D
08454 Metapod Minoru Sinnoh E
05683 Vaporeon Baldochi Hisui D
03601 Charmander Minoru Kanto E
00940 Gloom Vanessa Galar D
00372 Bulbasaur Rafael Kalos C
01921 Roserade Vanessa Sinnoh B
03067 Dragonite Minoru Galar D
06193 Bulbasaur Philipe Paldea E
04625 Rattata Melise Hoenn E
06233 Zubat Baldochi Sinnoh E
01642 Rattata Rafael Galar D
04578 Dragonite Melise Galar B
00599 Squirtle Rafael Unova E
01438 Golbat Minoru Alola E
05269 Rattata Rafael Kalos D
06195 Silcoon Rod.Lima Kalos E
06735 Crobat Vanessa Kanto E
00652 Rattata Baldochi Kanto A
04744 Crobat Melise Sinnoh A
01785 Bulbasaur Rod.Lima Hoenn E
01129 Bulbasaur Minoru Unova B
01119 Golbat Rod.Lima Alola E
06987 Zubat Minoru Sinnoh D
00861 Golbat Melise Kalos D
02489 Vaporeon Elisa Kanto E
01010 Dragonite Philipe Unova B
00847 Roserade Baldochi Kalos D
04519 Crobat Rod.Lima Alola A
07277 Charmander Rafael Paldea A
02877 Roserade Vanessa Kanto B
01206 Squirtle Vanessa Kalos B
09553 Gloom Vanessa Hoenn D
05575 Bulbasaur Vanessa Sinnoh B
02980 Charmander Baldochi Kalos B
07388 Mewtwo Vanessa Hoenn E
07132 Pikachu Rafael Paldea A
04932 Silcoon Minoru Kalos E
05542 Vaporeon Minoru Paldea A
06655 Golbat Minoru Hisui D
05826 Crobat Melise Sinnoh C
05950 Pikachu Minoru Sinnoh E
07304 Charmander Melise Kalos D
01597 Silcoon Rafael Kalos E
05141 Crobat Rafael Alola A
08150 Bulbasaur Vanessa Alola A
06969 Squirtle Baldochi Galar A
00923 Bulbasaur Philipe Galar D
01230 Bulbasaur Melise Paldea B
08304 Squirtle Melise Paldea E
07989 Charizard Philipe Galar D
04893 Furret Elisa Hoenn B
07684 Zubat Melise Johto D
01960 Rattata Minoru Paldea C
06564 Gloom Rafael Johto D
08925 Charizard Rafael Kalos C
07213 Dragonite Elisa Kanto E
06213 Metapod Rod.Lima Johto D
02082 Roserade Rod.Lima Galar D
05677 Mewtwo Melise Alola A
07582 Bulbasaur Baldochi Unova B
02740 Caterpie Elisa Hisui E
06261 Silcoon Rafael Kanto E
01855 Mewtwo Minoru Paldea D
09814 Silcoon Melise Kanto E
04970 Dragonite Melise Paldea D
03831 Squirtle Rafael Kanto A
08212 Charizard Vanessa Johto E
08391 Caterpie Elisa Galar E
05336 Gloom Elisa Unova D
09661 Dragonite Philipe Galar A
04590 Metapod Rod.Lima Paldea A
00939 Zubat Vanessa Alola E
03466 Charizard Rod.Lima Paldea A
00154 Roserade Vanessa Sinnoh B
09536 Gloom Elisa Unova B
